trans_num,category,amt,gender,state,zip,lat,long,city_pop,job,unix_time,merch_lat,merch_long,trans_date,age,is_fraud
9662b7fede7772f80331fd0abbc7909d,13,-0.400091349,0,43,77358,-1.576541904,-0.379884978,-0.277627776,409,1.757910874,-1.390465763,-0.385691767,1.628771019,1.407016202,0
efbea5fb8c846843c13f224379ba249e,10,-0.286378416,0,34,10162,0.439787922,1.182873075,4.929722726,42,1.757911264,0.472453595,1.173563194,1.628771019,0.890085848,0
3f5587dd43e45910ba221bc3a4dfdd3f,10,0.660439257,1,17,40056,-0.046046203,0.344713328,-0.283357083,433,1.757915391,0.009389425,0.299052669,1.628771019,2.498313617,0
bc7699cb759a26aa5dd58d4124febf8d,6,0.399454663,0,31,7060,0.409310007,1.149157137,-0.057423686,268,1.757920141,0.324776385,1.148695147,1.628771019,-0.028901448,0
cd10a7d08e9262899109c06a8e180302,10,-0.320124273,1,12,50421,0.849811434,-0.246649244,-0.284122094,100,1.757920375,0.740827631,-0.300425865,1.628771019,0.545465612,0
902facfd912019350d63a3539990638e,0,0.873331326,0,48,53801,0.863523541,-0.061207954,-0.291255578,401,1.757921154,0.821820645,0.009204416,1.628771019,-0.086338154,0
0ad27a9cf7fcb1e0774a86709cb248f1,6,-0.109415392,0,20,21102,0.224019255,0.96897783,-0.25524705,90,1.757921309,0.147138823,0.952198433,1.628771019,0.545465612,0
5a13c85ba5d478ee2bed550c6ab71c1e,1,0.074658589,1,25,39665,-1.357877145,0.003360356,-0.290202446,270,1.757921387,-1.392314568,0.015564554,1.628771019,0.890085848,0
e91e10ae4ad160e1aee1054ea96de9ba,10,-0.274713951,1,4,90250,-0.910854587,-2.043958005,0.014467525,142,1.757924658,-0.897869243,-1.98849856,1.628771019,-1.235072274,0
cc3733b9ecedc1a7b0053bd0647cdaaa,7,0.400764577,0,1,35903,-0.897024272,0.313875492,-0.072005269,65,1.757925748,-0.745642136,0.242731109,1.628771019,0.200845376,0
60a92b482a0058d2769c1ab10c55cb25,7,-0.209779687,1,1,35229,-0.999786267,0.249721454,1.341192862,306,1.75792715,-1.130415558,0.31394416,1.628771019,-0.373521684,0
fc72537e1af1f675c8713aa1a36f3c53,0,0.220994596,1,12,52576,0.524542926,-0.138749523,-0.292282217,93,1.75792824,0.523949681,-0.145215803,1.628771019,0.258282082,0
fb32dada5c853d60e84278eaae707ee2,6,-0.189631976,0,18,70808,-1.601917182,-0.066898745,0.960684089,123,1.757929175,-1.595942258,-0.050644462,1.628771019,-0.201211566,0
4ffb7174155b877c4d18d1d86e71e813,6,-0.1406038,1,43,78248,-1.762916228,-0.602785191,4.990698448,187,1.757930498,-1.570983093,-0.664271263,1.628771019,-0.14377486,0
14dd61cec0b9be2d29aff70f605964ab,7,-0.32056091,1,22,48034,0.78002942,0.504048206,-0.043034184,155,1.757931744,0.714146281,0.449122759,1.628771019,-0.086338154,0
822cd909aeb6a351637b5f9ba9866f19,0,-0.147714756,0,16,67556,0.011442198,-0.677928342,-0.293103528,193,1.757935327,0.179913578,-0.678473848,1.628771019,0.71777573,0
5f947d9974aca9e08265898e26db1583,7,-0.248016675,1,43,76566,-1.389635645,-0.564279686,-0.293308856,491,1.757935482,-1.268959118,-0.503557568,1.628771019,1.694199732,0
4326b0d0ee56d328d40269e79a68ea30,6,-0.414250886,0,14,61454,0.4213081,-0.059071182,-0.291762274,178,1.757935716,0.466865886,-0.127132624,1.628771019,0.028535258,0
ce73a1c97d13e160112f3142781300ac,6,0.085824038,1,20,21790,0.14363794,0.924207367,-0.293832111,360,1.75793595,0.195320093,0.955750223,1.628771019,-0.373521684,0
e7b73a4e22392a7800afdca8c230878f,7,-0.244274066,0,25,38778,-0.981306445,-0.023167597,-0.288579694,144,1.757936183,-0.948030244,0.045872986,1.628771019,-0.775578626,0
def4f0ac7d3e4f02f33462a25632ef6c,1,-0.408200335,0,31,7439,0.500231519,1.135842285,-0.286029656,419,1.757936962,0.493929835,1.178446252,1.628771019,-1.177635568,0
0920f8e36028f404b48385209a995113,5,-0.405393379,0,24,63665,-0.238468826,-0.057995528,-0.293365156,254,1.757937741,-0.063818723,-0.014189601,1.628771019,-0.086338154,0
c64caafcb8aaa4608fdba9f1ab53cbcc,6,0.063306008,1,21,4616,1.126220711,1.574948946,-0.291434412,276,1.757939532,1.256741761,1.530468399,1.628771019,-0.086338154,0
12ef39ddb0af3a6bea386509d9929a41,0,-0.12962548,0,4,95537,0.431296661,-2.470447535,-0.293249245,408,1.757939532,0.391045104,-2.445272364,1.628771019,2.555750323,0
23e2084549f139d3fc1458aa6ebe2c6c,0,0.057130704,1,50,82514,0.880092336,-1.356927641,-0.288715475,202,1.757940233,0.901483662,-1.387852871,1.628771019,-0.14377486,0
eda795ae153f71732ca5390ae6b5814f,5,-0.225685775,0,24,65072,-0.04856797,-0.180213076,-0.288046504,447,1.757941089,-0.022842842,-0.19721323,1.628771019,-0.890452038,0
a2204915943d2fbb1f700042240502b0,6,-0.378009957,0,9,34953,-2.22134584,0.715675856,0.306711854,350,1.757944204,-2.314856066,0.765906216,1.628771019,2.268566793,0
a2dbde4624ee6e24bb9633ce9fcd1672,10,-0.009175851,1,46,5654,1.106775525,1.289450033,-0.290950898,16,1.757944516,1.022102794,1.309579925,1.628771019,-1.177635568,0
d23a9cc9f255e797022458fc9de3b2ce,6,-0.247143399,0,42,38079,-0.424173306,0.055340607,-0.275693721,211,1.757945217,-0.435318597,0.020917945,1.628771019,0.488028906,0
254585bc866b5c091b244515abba49da,6,-0.044169244,0,7,20036,0.073107276,0.958272166,1.698585703,351,1.757950123,0.172282731,0.987478368,1.628771019,-0.71814192,0
1c819bcf6e07bd61322a1e61e8f0c70f,0,0.318801442,0,9,33760,-2.09567123,0.545904228,0.276273669,210,1.7579502,-2.163502773,0.510172994,1.628771019,-0.373521684,0
6c2b797c1729405a26268c665c4e5c8d,11,-0.381253551,0,34,11217,0.422391672,1.180787178,8.000747146,291,1.757950434,0.578597954,1.159554131,1.628771019,-1.464819098,0
bf6a53e1ba9d726edf1654d0899f533b,7,-0.383561493,0,3,85173,-1.034105936,-1.516974776,-0.284651973,333,1.757951291,-1.2029773,-1.549686666,1.628771019,-0.833015332,0
c97a7d07cc73cb35af508befd2bc452b,6,-0.092448898,1,4,91206,-0.863315343,-2.035447256,0.27816136,12,1.757951369,-0.96161496,-2.047631155,1.628771019,-0.488395096,0
07013b6fac89440c1e8f15428f93b7f4,5,-0.422547003,1,34,12534,0.730795864,1.197110954,-0.23499246,480,1.757953705,0.580320531,1.198488899,1.628771019,-1.407382392,0
c86b29ee783636aaceb7687877924f9c,7,-0.426788626,1,34,12575,0.575254079,1.167261556,-0.28668538,55,1.757954406,0.454108014,1.218385515,1.628771019,2.096256675,0
da32ba67b0979adb0c65a60bdb01e64c,0,-0.313886591,0,50,82901,0.604510514,-1.381173463,-0.201530658,304,1.757954484,0.657929646,-1.321728961,1.628771019,-0.603268508,0
3aedf92246758786b01168d5dc5773b5,12,-0.389362537,0,41,57036,0.936142543,-0.506143496,-0.291477465,310,1.757955574,1.029009932,-0.479769755,1.628771019,0.085971964,0
07dba59572da1a0db2cc95a80b002af7,10,-0.311578649,0,9,33967,-2.377045236,0.611533656,0.448513856,327,1.757956586,-2.32154617,0.596701832,1.628771019,-0.660705214,0
a6dd646fb7f598d3545ade098183cbbd,5,0.69561978,0,43,77358,-1.576541904,-0.379884978,-0.277627776,409,1.757957287,-1.44525866,-0.366400404,1.628771019,1.407016202,0
18aeb4f97adbab1170c6c1b60b82c228,6,-0.247205776,1,26,59542,2.028284258,-1.320566176,-0.293527431,205,1.757959467,1.941305014,-1.255645571,1.628771019,0.545465612,0
8ec457ccddf3114213845f9d8ea1759c,0,0.369451416,0,17,42171,-0.291485032,0.293081938,-0.271507684,470,1.757965697,-0.458919975,0.316351378,1.628771019,-1.464819098,0
049d3ba5ef543bdabfa44b6443f3d20e,7,-0.406828045,1,31,7208,0.421032282,1.163046156,0.119694691,319,1.757965697,0.507717887,1.092002302,1.628771019,-0.43095839,0
bb3889edf0a90703cc3e281322e9aef1,12,0.746269754,0,2,72011,-0.793671238,-0.163998319,-0.280671263,408,1.757967411,-0.801367753,-0.147963371,1.628771019,-0.14377486,0
b75478a228cd12239ac8ec796664c665,11,-0.405331002,1,43,75048,-1.098016962,-0.463320839,-0.226842272,422,1.757970993,-1.265330787,-0.473572858,1.628771019,-0.660705214,0
73cca6d94d97e2bb1a0c69d5decea9eb,10,-0.401151755,1,23,56029,0.979406603,-0.236648569,-0.291699351,96,1.757975354,1.145034156,-0.230462824,1.628771019,0.315718788,0
17e947f7909a4423a22a41e9fe912281,1,-0.342205665,1,48,53061,1.065245179,0.15518746,-0.276955493,81,1.757975743,0.975714358,0.15207471,1.628771019,-0.258648272,0
7402f469a73cf016d793d3111306017b,11,-0.408013205,1,9,33710,-2.117460871,0.545242846,0.835281814,165,1.757975821,-1.931113216,0.56420541,1.628771019,-0.890452038,0
069013b8389f4433e2e47ce227ccacf1,10,0.026004673,1,38,15324,0.307966506,0.738504431,-0.292070266,120,1.757977145,0.29943012,0.727069626,1.628771019,-0.890452038,0
67d795902f1bdaf4d042abfaa2e37496,12,-0.411381553,0,36,73564,-0.727100536,-0.636472056,-0.292338517,23,1.757980883,-0.719984899,-0.574349374,1.628771019,0.200845376,0
8caf8fcd904f367427bb0f699b8f7453,6,0.008289658,0,24,64019,0.049662726,-0.264833611,-0.286321089,148,1.757982051,0.185509703,-0.200194041,1.628771019,-0.890452038,0
c8eebe4d993fde9d6a7cfbec8494bb59,6,-0.226933311,0,47,98238,1.931196239,-2.33440638,-0.293881787,390,1.757983375,2.053725368,-2.370131228,1.628771019,-0.603268508,0
5a5a8db2cf7f2d86fa35114a841092b5,1,-0.308646939,1,49,26237,0.062803495,0.73175979,-0.292272282,4,1.75798353,-0.023571444,0.79740446,1.628771019,0.373155494,0
65aef2c6b0d2975569f05afdd8d23377,7,-0.317753954,0,32,88355,-1.025870792,-1.124128504,-0.26477492,272,1.757983608,-0.931866163,-1.148086364,1.628771019,-1.522255804,0
3c01079627483229758e02ea10811e72,10,-0.304280562,1,34,13425,0.870793321,1.071477478,-0.28763916,366,1.75798392,0.783721792,1.101490661,1.628771019,1.407016202,0
e77fc08b8dcf79c20e724fea72946660,1,-0.319937142,1,1,35229,-0.999786267,0.249721454,1.341192862,306,1.757984309,-0.900344689,0.251547989,1.628771019,-0.373521684,0
42d03a3e38f7c5aa63cb51a56266e771,1,-0.064129825,1,22,49629,1.252584867,0.350178813,-0.286801291,75,1.757984465,1.436501525,0.353203303,1.628771019,-0.71814192,0
a0d3f84d700dfb8165a63087f824d381,0,-0.340271984,1,31,7750,0.35371293,1.180707231,-0.283304095,219,1.757987268,0.518512859,1.119374437,1.628771019,-0.316084978,0
8a358086076dd14ded0409aa035d2e6f,9,-0.426289612,1,19,1535,0.734637618,1.318710728,-0.27866435,191,1.757987346,0.702629557,1.350026411,1.628771019,-0.71814192,0
eb52e370f7ed2183cf36ab2f6424c5df,0,0.030495804,1,35,45051,0.110106322,0.405785763,-0.293577107,187,1.75798758,0.172177247,0.382478265,1.628771019,-0.028901448,0
e127320e58b70c069149e3973d0eb45a,1,-0.087645884,1,29,68438,0.411575657,-0.473815733,-0.293693018,82,1.757988281,0.563366397,-0.402875162,1.628771019,0.373155494,0
5fd8939565a1580d370082d81bbcb1f4,0,-0.401713147,1,49,24927,-0.029477407,0.743926309,-0.2929545,429,1.757992097,0.02512609,0.710990864,1.628771019,0.200845376,0
ca1bd51b5324c47c68bed7bbfdd80753,10,-0.315757896,1,2,72524,-0.535722082,-0.080758691,-0.292918071,121,1.757994666,-0.717422561,-0.092230291,1.628771019,2.038819968,0
7f736b6cf6e36cdada7694aeca3daa24,1,0.361654314,1,48,53061,1.065245179,0.15518746,-0.276955493,81,1.757994978,0.88340776,0.176203891,1.628771019,-0.258648272,0
0da884d5079ef2919db75faeb328a191,7,0.41049536,0,49,25442,0.164304606,0.901473275,-0.287788189,444,1.75799638,0.197166941,0.964520919,1.628771019,0.4305922,0
1023690403cb70fdd8df519f40fc9d54,10,-0.334034302,0,40,29809,-1.009617217,0.620415069,-0.28685759,48,1.757999339,-0.956946076,0.687864073,1.628771019,-0.775578626,0
c51cdf622b069ea4e183428de3e94dce,7,0.271582193,0,22,49259,0.755087571,0.434465023,-0.285807769,214,1.757999495,0.721857171,0.485534413,1.628771019,-0.833015332,0
80c507e5c3aba4a8602e46b842f128af,12,-0.207159861,0,2,72042,-0.837762754,-0.080475242,-0.277071404,147,1.757999884,-0.68707687,-0.015828615,1.628771019,-1.120198862,0
04207da612fce9f0093acb23a68c11e7,1,-0.338650187,1,35,44223,0.513963327,0.633446471,-0.135954932,183,1.75800331,0.347411969,0.622496313,1.628771019,0.4305922,0
b1376da15c587d540fe1fce58e3f7592,12,-0.432527293,0,45,23937,-0.309078295,0.847792328,-0.28763916,151,1.758004401,-0.124394837,0.777194724,1.628771019,-0.660705214,0
ace32c67fb8d3d030fdddad4649c9dae,0,-0.395288335,1,22,48174,0.725535617,0.499164156,-0.189793858,345,1.758005725,0.866392958,0.476078223,1.628771019,0.085971964,0
b0dc912812fad96b08bef19985b47c97,6,-0.239970066,1,20,21865,-0.050104671,1.045116688,-0.292606768,305,1.75800993,-0.062895397,1.085907938,1.628771019,0.488028906,0
39db7261e2dd32311c1e5ff2a52bac79,5,1.072874757,0,38,19154,0.305779661,1.108231411,4.760231281,93,1.758011877,0.120256486,1.103141947,1.628771019,0.085971964,0
c824dd2d399b50aba31415d2985f97c0,5,-0.309956852,0,29,68859,0.583075497,-0.622096086,-0.29247761,311,1.758013434,0.502298091,-0.599664808,1.628771019,-0.373521684,0
8306d2588665088674d4c93ff87f1748,7,0.358098835,1,1,36344,-1.468066531,0.327575544,-0.275180402,257,1.758014057,-1.404355972,0.373408029,1.628771019,1.57932632,0
7c1fc4677c2c3c98b2fa39e7417bb09c,1,-0.412379582,0,24,65072,-0.04856797,-0.180213076,-0.288046504,447,1.758014602,-0.024938037,-0.128951507,1.628771019,-0.890452038,0
a5d7194717ad3c916578a809950d2096,6,-0.260991052,1,32,87035,-0.699144388,-1.150845423,-0.270093572,465,1.758016238,-0.625208139,-1.169730337,1.628771019,-0.833015332,0
4924a7f67664a95acbeaeb377d5e6a83,7,-0.255501892,0,14,61530,0.429011309,0.069462199,-0.271931587,33,1.758016705,0.563270894,0.051454463,1.628771019,1.636763026,0
b847bab5baeb184fccc801ad29558b87,12,-0.402336915,0,24,64874,-0.349209849,-0.277843209,-0.291646363,362,1.758017016,-0.263434504,-0.328220479,1.628771019,-0.660705214,0
36889cdd6d799ccda86cf3c6509010b1,10,-0.359983057,0,35,43102,0.214247409,0.542997055,-0.279220722,190,1.758019119,0.220962652,0.483928585,1.628771019,-1.120198862,0
079d03199dc2ffb7c43dd5eb385a73ce,12,-0.378758479,0,43,77412,-1.759901928,-0.457775407,-0.29381224,141,1.758020209,-1.774061054,-0.429577269,1.628771019,-0.545831802,0
fbc91c22ac16b4b77f1e19395fcbdf95,5,-0.326424331,0,43,75858,-1.409494558,-0.351445559,-0.29402088,171,1.758020287,-1.484676746,-0.281896171,1.628771019,1.407016202,0
87e1122fde1f3bd876a983771001e1a0,9,-0.42298364,1,42,37132,-0.527605145,0.276569196,0.231412865,258,1.758021221,-0.431383207,0.300591618,1.628771019,-0.258648272,0
cc4cbdd981c4168207c152552049c6c4,11,-0.381627812,0,1,36758,-1.166321379,0.238303533,-0.28948711,136,1.758021922,-1.146580226,0.214525634,1.628771019,0.14340867,0
bfcb7bca0abb957f3bb3aedf0c53a448,6,-0.276460502,0,14,60958,0.497847661,0.191483513,-0.287092724,374,1.758023246,0.680304358,0.15884324,1.628771019,-1.752002628,0
d9b78593363eb13e3c9df801ac3eb3cf,5,-0.146841481,0,36,73754,-0.424094501,-0.570268462,-0.290593231,364,1.758023324,-0.297063894,-0.520096497,1.628771019,1.234706084,0
8ff1723f3c170304d75667e0b38340a9,6,-0.055584201,0,3,85020,-0.980203172,-1.586557959,4.053890531,107,1.758023947,-0.904739197,-1.550358509,1.628771019,-0.488395096,0
bd5f6bdf511756c4bcd0899b4e7ae167,12,-0.011483793,0,43,75452,-1.011311529,-0.435891663,-0.280618276,436,1.758026595,-1.112537511,-0.378852509,1.628771019,-0.201211566,0
5604d2f56dafb70fb50d04097fa5ba43,1,-0.079973535,1,21,3905,0.898375145,1.418281399,-0.288268391,50,1.758026906,0.780622446,1.430688027,1.628771019,-0.545831802,0
4fa5b0675da2c2de8056876f621c0f69,13,-0.424480684,0,21,4226,1.196022427,1.419211695,-0.293534054,25,1.758030099,1.01188221,1.384822942,1.628771019,0.200845376,0
deacd215ee877a514656c57be9a2b48d,10,-0.259556385,0,13,83646,1.007165739,-1.90450819,-0.015626239,251,1.75803446,1.038789401,-1.934002347,1.628771019,0.14340867,0
91a54264afc003d048c777e4ad5b1afc,1,-0.426851003,1,21,4287,1.08748795,1.472536513,-0.283486241,164,1.758038198,1.106507888,1.415740259,1.628771019,-1.349945686,0
669f6c81e6fe6f99a4bb6c5f2802c1ca,12,-0.417806365,0,43,75218,-1.1212645,-0.470298054,3.88962501,121,1.758038821,-1.196609715,-0.424368239,1.628771019,-0.086338154,0
5cc15d56b7341ea11cc952e4f6289a2b,5,-0.298978532,1,32,87533,-0.502584491,-1.15117248,-0.233200809,226,1.758039678,-0.30952371,-1.130754106,1.628771019,0.085971964,0
e1d67d1bdbfad574800947945fa80f13,10,-0.361916739,0,43,75092,-0.965446897,-0.464570924,-0.139958823,444,1.758044428,-0.853771118,-0.482652389,1.628771019,0.200845376,0
cabf90039e8dad0f7b6627b4f9923008,13,-0.396099233,1,43,76008,-1.1500087,-0.536196396,-0.249117023,322,1.758049256,-1.031147808,-0.59520256,1.628771019,-0.603268508,0
f6eed8faf9b934c56a52baa4e8cbf7d2,6,0.065177313,1,29,68463,0.460119666,-0.430731431,-0.289139378,120,1.758050035,0.493007879,-0.462329881,1.628771019,1.234706084,0
a7a9c929d59b6e142e703b4b60fc9d75,12,-0.403833958,1,4,90650,-0.9125686,-2.024516286,0.055387361,197,1.758051359,-0.857719619,-2.006143865,1.628771019,0.028535258,0
2354372523a6373def295b4b921aa943,12,-0.392231871,0,35,45622,0.160896281,0.56132678,-0.293100216,110,1.758052371,0.107698818,0.577907888,1.628771019,-0.316084978,0
01e26ef1319fe44bff28751b8e7b0d27,6,-0.167675337,1,22,49613,1.179236917,0.292187982,-0.291911303,126,1.758053617,0.994917117,0.346997619,1.628771019,0.373155494,0
5608b93eb3a58c087fc11a809718d9e1,10,-0.386929841,0,37,97403,1.083744702,-2.386430239,0.33869662,412,1.75805424,0.882416133,-2.357323014,1.628771019,0.545465612,0
0adbb8f5d6b042f32f2391d8d349cd66,10,-0.208033136,0,41,57340,1.028640159,-0.555623578,-0.292987617,194,1.758054474,1.147142072,-0.547964163,1.628771019,1.062395966,0
07972757acdafdc949dd42ce5c6cf07d,1,-0.37794758,0,34,11217,0.422391672,1.180787178,8.000747146,291,1.758055642,0.560698184,1.238764664,1.628771019,-1.464819098,0
8d3e8fd863637cec9c1a3c517d2096ad,6,0.035174065,1,4,93627,-0.401595613,-2.170732547,-0.293755941,137,1.758055953,-0.519166329,-2.187422098,1.628771019,0.028535258,0
01de2fecd50d677ce0a9ce87b760bd49,7,-0.273279285,0,29,69165,0.515815249,-0.792907029,-0.288238585,247,1.758056343,0.506041105,-0.797383866,1.628771019,-0.488395096,0
95427dcec71aa88ad39bf523084d1bca,13,3.041986048,1,18,70531,-1.632572409,-0.165262939,-0.289987183,52,1.758056343,-1.500350004,-0.192183198,1.628771019,0.085971964,0
b28a70d840dae6c46bec7df6c8340cfd,6,-0.406017147,0,9,33811,-2.078708409,0.596874236,0.491652556,91,1.758056498,-1.936389561,0.546427944,1.628771019,-0.316084978,0
51cdc787845ce5aab65a7598e5127553,6,-0.149835568,0,16,67545,-0.076662027,-0.611557585,-0.293451261,353,1.758060003,0.072623183,-0.657107485,1.628771019,0.258282082,0
3c16826f4605f06be65c218e14321e10,0,-0.318440099,0,49,26292,0.120745026,0.779364746,-0.291394671,200,1.758067634,0.109587938,0.78629604,1.628771019,-0.43095839,0
afdf2f92eb150d6b7bc274ee6ee1d378,7,-0.128377944,0,29,68950,0.377590909,-0.612502416,-0.293067099,456,1.758068257,0.232204609,-0.576348563,1.628771019,1.349579496,0
97a5689374259165c553e66d3a81d1f8,5,0.244448279,0,12,51006,0.747679881,-0.390881359,-0.290603166,450,1.758068569,0.693187284,-0.452583662,1.628771019,-1.349945686,0
abc1f238e28693cfe3728856b2aba429,0,-0.139106756,0,38,16114,0.560990336,0.730509706,-0.292156371,152,1.758069425,0.663658457,0.74224352,1.628771019,-1.349945686,0
ab7249121f58e23cdfe7073c3e44e751,1,-0.393604161,0,17,41812,-0.255471051,0.541950473,-0.293401585,103,1.758072151,-0.383278848,0.518435233,1.628771019,-1.349945686,0
4261f223080c243558f1f5f0752e26f4,5,0.468381044,1,1,35131,-0.9458441,0.295400408,-0.280389766,146,1.758072696,-1.021944096,0.340421304,1.628771019,-1.407382392,0
e558e093053328aba4af71a4b98a9a4e,0,0.640852937,1,10,31771,-1.436505044,0.477607469,-0.275398976,402,1.758076356,-1.274652899,0.425247444,1.628771019,-1.694565922,0
622c606c3699ae063f4ecc8396c1ca23,7,-0.175534816,0,9,33760,-2.09567123,0.545904228,0.276273669,210,1.758076901,-1.961351662,0.602716826,1.628771019,-0.373521684,0
bf22bf7594e4fde6d8505583a3aa513a,13,-0.413065727,0,38,16048,0.494419634,0.757132142,-0.293702953,328,1.75807877,0.68539322,0.710894938,1.628771019,1.119832672,0
9c157efc6d10cbbe6466a1e22ab1be1c,1,-0.385370421,1,43,77566,-1.871293094,-0.378932878,-0.198987243,206,1.758081885,-1.869524927,-0.361278949,1.628771019,-1.522255804,0
08e1c67ce4d29fce88699c006b5e1326,12,-0.422609379,0,17,42171,-0.291485032,0.293081938,-0.271507684,470,1.758083287,-0.150542896,0.309465428,1.628771019,-1.464819098,0
d538564d5f10e27d085d28a729d2d712,8,-0.395101204,0,17,42171,-0.291485032,0.293081938,-0.271507684,470,1.758084144,-0.236190899,0.27990327,1.628771019,-1.464819098,0
29e429a9aa6b648608808cf528acce73,11,-0.234106645,0,9,33470,-2.324620069,0.72318363,-0.206233326,327,1.758085156,-2.212929692,0.753146583,1.628771019,-0.201211566,0
